Customer ID,Order ID,Order Date,Sales Amount,Category,Region
CUST-0205,ORD-2024994,2023-12-27,276.47,Home & Living,South
CUST-0228,ORD-2025873,2023-12-28,389.88,Home & Living,West
CUST-0718,ORD-2024469,2023-12-29,154.73,Home & Living,East
CUST-0348,ORD-2023802,2023-12-29,61.85,Beauty,West
CUST-0213,ORD-2025837,2023-12-29,51.91,Groceries,North
CUST-0350,ORD-2025917,2023-12-29,392.34,Home & Living,South
CUST-0684,ORD-2023277,2023-12-29,51.73,Groceries,North
CUST-0260,ORD-2024818,2023-12-30,80.95,Electronics,West
CUST-0552,ORD-2025869,2023-12-30,59.9,Groceries,West
CUST-0074,ORD-2024314,2023-12-31,262.89,Sports,East
CUST-0414,ORD-2023704,2023-12-31,351.44,Electronics,North
CUST-0286,ORD-2023200,2023-12-31,87.64,Fashion,West
CUST-0206,ORD-2026013,2023-12-31,149.97,Home & Living,Central
CUST-0706,ORD-2024563,2023-12-31,387.66,Electronics,West
CUST-0810,ORD-2026292,2023-12-31,85.87,Beauty,North
CUST-0377,ORD-2024045,2024-01-01,71.36,Beauty,South
CUST-0083,ORD-2024083,2024-01-01,121.8,Beauty,West
CUST-0659,ORD-2025522,2024-01-01,43.19,Groceries,South
CUST-0257,ORD-2026216,2024-01-01,80.44,Electronics,Central
CUST-0382,ORD-2025853,2024-01-01,93.8,Beauty,West
CUST-0875,ORD-2024615,2024-01-01,162.5,Sports,North
CUST-0621,ORD-2023647,2024-01-01,80.76,Fashion,North
CUST-0803,ORD-2024196,2024-01-02,95.58,Beauty,West
CUST-0457,ORD-2024558,2024-01-02,542.45,Electronics,Central
CUST-0166,ORD-2023369,2024-01-02,447.24,Electronics,North
CUST-0813,ORD-2025325,2024-01-02,76.39,Sports,South
CUST-0786,ORD-2023902,2024-01-03,127.07,Fashion,West
CUST-0047,ORD-2023530,2024-01-03,83.96,Beauty,West
CUST-0582,ORD-2025916,2024-01-04,424.64,Home & Living,West
CUST-0291,ORD-2023952,2024-01-04,51.7,Groceries,South
CUST-0552,ORD-2023259,2024-01-04,56.73,Beauty,East
CUST-0632,ORD-2023525,2024-01-04,134.46,Beauty,North
CUST-0558,ORD-2025461,2024-01-04,44.66,Groceries,South
CUST-0251,ORD-2024746,2024-01-04,56.9,Fashion,North
CUST-0330,ORD-2023388,2024-01-05,40.36,Fashion,West
CUST-0833,ORD-2025900,2024-01-05,159.88,Home & Living,Central
CUST-0139,ORD-2025369,2024-01-05,146.22,Fashion,North
CUST-0457,ORD-2025176,2024-01-05,154.13,Home & Living,North
CUST-0682,ORD-2023920,2024-01-05,99.61,Fashion,West
CUST-0517,ORD-2026422,2024-01-06,38.67,Groceries,West
CUST-0254,ORD-2023774,2024-01-06,89.38,Home & Living,East
CUST-0371,ORD-2025973,2024-01-06,142.84,Fashion,East
CUST-0066,ORD-2025380,2024-01-06,55.25,Beauty,East
CUST-0521,ORD-2025535,2024-01-06,44.37,Groceries,North
CUST-0730,ORD-2025409,2024-01-07,146.95,Home & Living,South
CUST-0690,ORD-2024188,2024-01-07,101.25,Fashion,South
CUST-0658,ORD-2024970,2024-01-07,127.7,Sports,South
CUST-0789,ORD-2025371,2024-01-07,165.99,Fashion,West
CUST-0570,ORD-2026080,2024-01-07,172.1,Sports,Central
CUST-0054,ORD-2025499,2024-01-07,155.53,Electronics,North
CUST-0159,ORD-2023258,2024-01-07,37.97,Groceries,South
CUST-0375,ORD-2023513,2024-01-07,62.55,Fashion,West
CUST-0329,ORD-2023384,2024-01-08,311.46,Home & Living,East
CUST-0677,ORD-2023380,2024-01-08,101.78,Home & Living,West
CUST-0373,ORD-2024351,2024-01-08,160.28,Sports,North
CUST-0394,ORD-2026014,2024-01-08,109.69,Home & Living,North
CUST-0738,ORD-2025466,2024-01-08,62.17,Beauty,South
CUST-0657,ORD-2025165,2024-01-09,80.49,Groceries,West
CUST-0531,ORD-2025262,2024-01-09,191.68,Home & Living,South
CUST-0551,ORD-2024223,2024-01-09,31.64,Groceries,East
CUST-0213,ORD-2023989,2024-01-09,152.35,Sports,West
CUST-0396,ORD-2024719,2024-01-09,78.2,Beauty,East
CUST-0386,ORD-2024435,2024-01-09,58.01,Beauty,West
CUST-0385,ORD-2025065,2024-01-10,221.82,Electronics,West
CUST-0098,ORD-2023081,2024-01-10,194.4,Sports,West
CUST-0534,ORD-2023536,2024-01-10,284.96,Electronics,West
CUST-0172,ORD-2025774,2024-01-10,50.21,Groceries,South
CUST-0284,ORD-2025256,2024-01-10,224.0,Home & Living,South
CUST-0307,ORD-2026458,2024-01-11,115.41,Beauty,South
CUST-0850,ORD-2023744,2024-01-11,155.77,Home & Living,North
CUST-0330,ORD-2023119,2024-01-11,28.08,Groceries,North
CUST-0465,ORD-2025118,2024-01-11,116.28,Electronics,West
CUST-0447,ORD-2025906,2024-01-11,279.42,Electronics,East
CUST-0497,ORD-2023552,2024-01-11,60.73,Beauty,East
CUST-0866,ORD-2023581,2024-01-11,41.63,Groceries,North
CUST-0063,ORD-2024289,2024-01-11,645.51,Electronics,Central
CUST-0765,ORD-2023034,2024-01-11,102.82,Home & Living,East
CUST-0684,ORD-2025543,2024-01-11,172.79,Home & Living,East
CUST-0299,ORD-2023376,2024-01-11,54.04,Beauty,East
CUST-0039,ORD-2023959,2024-01-12,56.92,Groceries,North
CUST-0069,ORD-2025890,2024-01-12,45.47,Groceries,North
CUST-0286,ORD-2023350,2024-01-12,400.52,Home & Living,West
CUST-0098,ORD-2023355,2024-01-12,103.56,Sports,West
CUST-0497,ORD-2025321,2024-01-13,164.41,Home & Living,North
CUST-0210,ORD-2024131,2024-01-13,215.26,Fashion,North
CUST-0145,ORD-2023587,2024-01-13,363.02,Electronics,North
CUST-0746,ORD-2025578,2024-01-14,182.6,Home & Living,South
CUST-0887,ORD-2025748,2024-01-14,99.14,Fashion,West
CUST-0715,ORD-2024871,2024-01-14,79.12,Fashion,North
CUST-0142,ORD-2025805,2024-01-14,140.48,Home & Living,East
CUST-0160,ORD-2025215,2024-01-15,289.07,Home & Living,North
CUST-0001,ORD-2024648,2024-01-15,124.2,Beauty,North
CUST-0696,ORD-2025258,2024-01-16,106.75,Home & Living,East
CUST-0560,ORD-2026115,2024-01-16,89.27,Sports,West
CUST-0592,ORD-2025598,2024-01-16,56.83,Groceries,East
CUST-0023,ORD-2023726,2024-01-16,211.28,Electronics,North
CUST-0049,ORD-2024676,2024-01-16,184.48,Home & Living,East
CUST-0350,ORD-2025745,2024-01-17,46.93,Fashion,South
CUST-0187,ORD-2023125,2024-01-17,117.08,Sports,North
CUST-0748,ORD-2024861,2024-01-17,190.91,Electronics,Central
CUST-0807,ORD-2024686,2024-01-17,87.06,Home & Living,Central
CUST-0449,ORD-2023208,2024-01-17,146.86,Home & Living,West
CUST-0650,ORD-2025099,2024-01-17,100.57,Fashion,West
CUST-0340,ORD-2024669,2024-01-18,37.73,Groceries,North
CUST-0003,ORD-2025460,2024-01-18,41.47,Groceries,South
CUST-0761,ORD-2025400,2024-01-18,58.22,Fashion,West
CUST-0591,ORD-2026406,2024-01-18,173.7,Fashion,West
CUST-0164,ORD-2025239,2024-01-18,65.37,Fashion,East
CUST-0649,ORD-2023252,2024-01-18,57.89,Groceries,Central
CUST-0548,ORD-2023050,2024-01-18,79.29,Groceries,West
CUST-0853,ORD-2024275,2024-01-18,66.11,Beauty,Central
CUST-0655,ORD-2025195,2024-01-18,121.67,Sports,East
CUST-0640,ORD-2024420,2024-01-19,145.45,Fashion,South
CUST-0419,ORD-2025133,2024-01-19,55.96,Groceries,East
CUST-0241,ORD-2025924,2024-01-19,263.82,Home & Living,South
CUST-0382,ORD-2026404,2024-01-19,144.19,Fashion,West
CUST-0147,ORD-2024026,2024-01-19,189.12,Sports,East
CUST-0357,ORD-2025441,2024-01-19,130.92,Beauty,South
CUST-0570,ORD-2026084,2024-01-19,284.55,Electronics,West
CUST-0655,ORD-2025026,2024-01-19,129.48,Home & Living,West
CUST-0238,ORD-2023880,2024-01-19,101.53,Sports,Central
CUST-0540,ORD-2023340,2024-01-19,104.11,Sports,West
CUST-0025,ORD-2024539,2024-01-20,136.09,Home & Living,East
CUST-0327,ORD-2025194,2024-01-20,133.07,Fashion,South
CUST-0167,ORD-2025088,2024-01-21,43.34,Beauty,West
CUST-0034,ORD-2025891,2024-01-22,200.1,Home & Living,West
CUST-0853,ORD-2024476,2024-01-22,194.99,Fashion,West
CUST-0140,ORD-2024096,2024-01-22,60.22,Groceries,East
CUST-0782,ORD-2026331,2024-01-23,83.12,Fashion,South
CUST-0881,ORD-2025846,2024-01-23,250.48,Sports,North
CUST-0153,ORD-2023331,2024-01-23,191.16,Sports,East
CUST-0059,ORD-2024805,2024-01-23,424.35,Electronics,East
CUST-0595,ORD-2023296,2024-01-23,229.91,Electronics,West
CUST-0153,ORD-2024245,2024-01-23,192.95,Home & Living,Central
CUST-0157,ORD-2023888,2024-01-24,59.07,Groceries,West
CUST-0754,ORD-2024628,2024-01-24,97.36,Sports,West
CUST-0892,ORD-2026442,2024-01-25,69.52,Fashion,East
CUST-0017,ORD-2024950,2024-01-25,185.75,Home & Living,West
CUST-0729,ORD-2024218,2024-01-25,300.63,Home & Living,West
CUST-0635,ORD-2026018,2024-01-25,134.61,Home & Living,South
CUST-0835,ORD-2026261,2024-01-25,69.26,Electronics,South
CUST-0741,ORD-2025200,2024-01-25,74.49,Fashion,East
CUST-0849,ORD-2023652,2024-01-26,50.03,Groceries,West
CUST-0034,ORD-2024599,2024-01-26,111.6,Home & Living,North
CUST-0290,ORD-2026465,2024-01-26,222.31,Sports,North
CUST-0677,ORD-2026598,2024-01-26,33.99,Groceries,North
CUST-0346,ORD-2023308,2024-01-26,147.97,Sports,West
CUST-0708,ORD-2023599,2024-01-26,91.84,Fashion,West
CUST-0698,ORD-2024097,2024-01-26,45.4,Fashion,Central
CUST-0472,ORD-2023883,2024-01-27,67.45,Fashion,South
CUST-0806,ORD-2023432,2024-01-27,141.25,Fashion,West
CUST-0282,ORD-2023383,2024-01-27,123.35,Home & Living,West
CUST-0829,ORD-2026134,2024-01-27,267.02,Home & Living,North
CUST-0841,ORD-2023093,2024-01-27,81.87,Beauty,East
CUST-0534,ORD-2024109,2024-01-28,36.96,Groceries,East
CUST-0472,ORD-2025049,2024-01-28,367.74,Home & Living,West
CUST-0887,ORD-2024040,2024-01-28,44.57,Groceries,Central
CUST-0845,ORD-2024876,2024-01-28,102.06,Fashion,South
CUST-0622,ORD-2024531,2024-01-28,46.58,Beauty,West
CUST-0287,ORD-2026302,2024-01-29,51.97,Fashion,Central
CUST-0314,ORD-2023929,2024-01-29,199.37,Fashion,East
CUST-0259,ORD-2023740,2024-01-29,237.21,Electronics,North
CUST-0705,ORD-2026093,2024-01-29,142.82,Home & Living,West
CUST-0371,ORD-2026231,2024-01-29,524.5,Electronics,North
CUST-0288,ORD-2025778,2024-01-29,39.64,Groceries,East
CUST-0305,ORD-2025110,2024-01-29,84.5,Fashion,West
CUST-0543,ORD-2023300,2024-01-30,218.77,Electronics,West
CUST-0834,ORD-2023091,2024-01-30,105.33,Fashion,West
CUST-0097,ORD-2026366,2024-01-30,122.81,Fashion,South
CUST-0379,ORD-2024841,2024-01-31,24.21,Groceries,Central
CUST-0267,ORD-2025926,2024-01-31,131.93,Home & Living,East
CUST-0290,ORD-2024737,2024-01-31,145.11,Fashion,West
CUST-0343,ORD-2023935,2024-01-31,135.6,Fashion,South
CUST-0371,ORD-2023322,2024-01-31,96.59,Sports,Central
CUST-0319,ORD-2026213,2024-01-31,63.38,Beauty,North
CUST-0210,ORD-2025506,2024-01-31,60.15,Electronics,Central
CUST-0424,ORD-2023448,2024-01-31,264.94,Electronics,West
CUST-0351,ORD-2023818,2024-01-31,114.49,Beauty,West
CUST-0542,ORD-2026164,2024-02-01,184.86,Electronics,Central
CUST-0394,ORD-2026038,2024-02-01,217.55,Home & Living,South
CUST-0666,ORD-2024992,2024-02-01,105.75,Beauty,Central
CUST-0599,ORD-2025173,2024-02-02,30.3,Groceries,West
CUST-0126,ORD-2023925,2024-02-02,55.05,Home & Living,North
CUST-0595,ORD-2025498,2024-02-02,34.6,Groceries,East
CUST-0453,ORD-2025958,2024-02-02,28.84,Beauty,Central
CUST-0302,ORD-2026029,2024-02-02,118.94,Home & Living,West
CUST-0597,ORD-2023596,2024-02-03,185.63,Home & Living,Central
CUST-0332,ORD-2023691,2024-02-03,31.11,Beauty,West
CUST-0865,ORD-2025939,2024-02-04,118.65,Sports,South
CUST-0121,ORD-2025798,2024-02-04,109.54,Sports,South
CUST-0721,ORD-2024738,2024-02-04,329.19,Home & Living,East
CUST-0678,ORD-2026062,2024-02-04,47.57,Groceries,South
CUST-0536,ORD-2024147,2024-02-05,234.08,Electronics,West
CUST-0620,ORD-2024654,2024-02-05,122.38,Fashion,West
CUST-0887,ORD-2025032,2024-02-05,154.29,Fashion,West
CUST-0714,ORD-2025546,2024-02-06,240.51,Home & Living,Central
CUST-0710,ORD-2026045,2024-02-06,168.5,Electronics,West
CUST-0193,ORD-2025528,2024-02-06,36.15,Groceries,South
CUST-0311,ORD-2023233,2024-02-07,92.81,Fashion,East
CUST-0559,ORD-2025041,2024-02-07,62.38,Sports,West
CUST-0456,ORD-2025078,2024-02-08,178.17,Fashion,North
CUST-0679,ORD-2024155,2024-02-08,158.99,Electronics,South
CUST-0706,ORD-2023872,2024-02-08,37.57,Groceries,West
CUST-0261,ORD-2023553,2024-02-08,23.62,Groceries,East
CUST-0325,ORD-2026025,2024-02-08,132.25,Sports,South
CUST-0636,ORD-2024935,2024-02-08,42.5,Fashion,Central
CUST-0340,ORD-2023837,2024-02-08,34.11,Groceries,East
CUST-0721,ORD-2023811,2024-02-08,35.83,Groceries,East
CUST-0292,ORD-2025773,2024-02-08,384.16,Electronics,North
CUST-0149,ORD-2025555,2024-02-09,74.69,Beauty,North
CUST-0346,ORD-2025181,2024-02-09,315.15,Electronics,East
CUST-0678,ORD-2024190,2024-02-09,76.19,Beauty,South
CUST-0258,ORD-2026453,2024-02-09,243.19,Sports,East
CUST-0227,ORD-2023214,2024-02-10,168.59,Beauty,Central
CUST-0419,ORD-2025015,2024-02-10,33.94,Beauty,South
CUST-0490,ORD-2024133,2024-02-10,30.76,Groceries,South
CUST-0858,ORD-2025196,2024-02-10,172.47,Sports,East
CUST-0823,ORD-2025880,2024-02-10,97.96,Fashion,Central
CUST-0602,ORD-2023510,2024-02-10,60.94,Beauty,West
CUST-0088,ORD-2024890,2024-02-11,80.34,Fashion,Central
CUST-0277,ORD-2025106,2024-02-11,30.59,Groceries,North
CUST-0267,ORD-2024403,2024-02-11,61.62,Fashion,North
CUST-0424,ORD-2025299,2024-02-11,51.93,Groceries,North
CUST-0756,ORD-2025474,2024-02-11,564.59,Electronics,West
CUST-0044,ORD-2023533,2024-02-11,114.21,Fashion,East
CUST-0881,ORD-2025741,2024-02-12,236.97,Home & Living,West
CUST-0391,ORD-2023017,2024-02-12,237.98,Electronics,South
CUST-0290,ORD-2024594,2024-02-12,170.32,Home & Living,South
CUST-0452,ORD-2026265,2024-02-12,253.9,Electronics,Central
CUST-0318,ORD-2023232,2024-02-12,381.92,Electronics,Central
CUST-0235,ORD-2026039,2024-02-12,36.88,Groceries,South
CUST-0499,ORD-2026198,2024-02-12,38.17,Groceries,West
CUST-0897,ORD-2025830,2024-02-13,250.23,Electronics,South
CUST-0370,ORD-2026236,2024-02-13,53.06,Home & Living,West
CUST-0859,ORD-2025491,2024-02-13,108.98,Fashion,West
CUST-0881,ORD-2023222,2024-02-13,140.62,Electronics,Central
CUST-0725,ORD-2026124,2024-02-13,90.66,Beauty,South
CUST-0721,ORD-2023289,2024-02-13,51.05,Groceries,North
CUST-0162,ORD-2025496,2024-02-14,46.04,Beauty,North
CUST-0809,ORD-2023312,2024-02-14,74.38,Fashion,West
CUST-0002,ORD-2025022,2024-02-14,273.28,Home & Living,North
CUST-0714,ORD-2024106,2024-02-14,131.62,Home & Living,North
CUST-0428,ORD-2025265,2024-02-15,101.83,Home & Living,South
CUST-0751,ORD-2026291,2024-02-15,197.21,Home & Living,South
CUST-0403,ORD-2023198,2024-02-15,37.94,Beauty,West
CUST-0127,ORD-2025992,2024-02-15,267.42,Home & Living,West
CUST-0828,ORD-2024194,2024-02-15,58.97,Groceries,North
CUST-0397,ORD-2024617,2024-02-16,63.8,Fashion,West
CUST-0537,ORD-2023949,2024-02-16,117.68,Home & Living,North
CUST-0267,ORD-2025576,2024-02-16,84.52,Beauty,West
CUST-0282,ORD-2025527,2024-02-16,33.31,Groceries,West
CUST-0449,ORD-2023215,2024-02-17,38.53,Groceries,Central
CUST-0598,ORD-2025820,2024-02-17,205.83,Fashion,East
CUST-0226,ORD-2025560,2024-02-17,264.59,Electronics,Central
CUST-0614,ORD-2024251,2024-02-17,352.44,Home & Living,West
CUST-0477,ORD-2025622,2024-02-17,121.2,Electronics,South
CUST-0453,ORD-2023413,2024-02-18,81.85,Sports,West
CUST-0203,ORD-2023498,2024-02-18,147.73,Home & Living,West
CUST-0350,ORD-2023807,2024-02-18,333.98,Electronics,East
CUST-0121,ORD-2023411,2024-02-19,122.5,Fashion,South
CUST-0542,ORD-2024310,2024-02-19,118.38,Fashion,North
CUST-0066,ORD-2023373,2024-02-19,78.99,Fashion,East
CUST-0059,ORD-2025472,2024-02-19,58.49,Fashion,North
CUST-0842,ORD-2026535,2024-02-19,109.44,Fashion,West
CUST-0494,ORD-2024697,2024-02-19,133.16,Sports,South
CUST-0768,ORD-2025839,2024-02-19,151.62,Electronics,West
CUST-0404,ORD-2024269,2024-02-20,473.42,Electronics,East
CUST-0739,ORD-2025981,2024-02-20,172.88,Sports,Central
CUST-0815,ORD-2024603,2024-02-20,430.73,Electronics,West
CUST-0767,ORD-2025464,2024-02-20,36.32,Groceries,South
CUST-0707,ORD-2025463,2024-02-21,221.97,Electronics,East
CUST-0849,ORD-2025959,2024-02-21,56.39,Fashion,North
CUST-0033,ORD-2025818,2024-02-21,64.72,Groceries,West
CUST-0416,ORD-2025403,2024-02-21,120.46,Fashion,North
CUST-0417,ORD-2026057,2024-02-22,200.02,Home & Living,East
CUST-0157,ORD-2026599,2024-02-22,143.81,Sports,West
CUST-0229,ORD-2023470,2024-02-22,357.24,Home & Living,North
CUST-0538,ORD-2023546,2024-02-22,89.09,Home & Living,East
CUST-0083,ORD-2025852,2024-02-22,86.24,Beauty,West
CUST-0537,ORD-2026092,2024-02-22,133.62,Sports,South
CUST-0151,ORD-2024880,2024-02-22,74.82,Fashion,South
CUST-0396,ORD-2023051,2024-02-23,87.46,Fashion,West
CUST-0735,ORD-2025722,2024-02-23,45.23,Beauty,North
CUST-0528,ORD-2023582,2024-02-23,38.17,Groceries,East
CUST-0774,ORD-2026419,2024-02-23,146.04,Sports,North
CUST-0633,ORD-2024761,2024-02-23,87.59,Electronics,North
CUST-0844,ORD-2023555,2024-02-23,45.91,Groceries,South
CUST-0128,ORD-2025074,2024-02-23,125.44,Fashion,North
CUST-0062,ORD-2026397,2024-02-23,494.97,Electronics,West
CUST-0013,ORD-2023197,2024-02-24,203.25,Home & Living,South
CUST-0165,ORD-2024313,2024-02-24,114.26,Home & Living,East
CUST-0013,ORD-2024946,2024-02-24,180.97,Home & Living,West
CUST-0718,ORD-2024731,2024-02-24,147.76,Home & Living,Central
CUST-0367,ORD-2025875,2024-02-24,418.29,Home & Living,West
CUST-0390,ORD-2023075,2024-02-25,84.14,Sports,West
CUST-0259,ORD-2025246,2024-02-25,169.3,Electronics,East
CUST-0130,ORD-2025036,2024-02-25,46.72,Groceries,East
CUST-0228,ORD-2025191,2024-02-26,68.27,Fashion,East
CUST-0345,ORD-2024732,2024-02-27,187.63,Fashion,West
CUST-0229,ORD-2023703,2024-02-27,217.79,Electronics,East
CUST-0222,ORD-2025693,2024-02-27,62.48,Fashion,North
CUST-0167,ORD-2024430,2024-02-27,44.66,Groceries,South
CUST-0472,ORD-2026333,2024-02-27,133.71,Beauty,East
CUST-0860,ORD-2025266,2024-02-27,123.23,Fashion,South
CUST-0381,ORD-2025096,2024-02-28,59.65,Groceries,North
CUST-0888,ORD-2023196,2024-02-28,66.64,Groceries,South
CUST-0375,ORD-2025025,2024-02-28,44.08,Groceries,West
CUST-0260,ORD-2025851,2024-02-28,336.15,Electronics,West
CUST-0243,ORD-2024127,2024-02-29,64.31,Beauty,West
CUST-0378,ORD-2023179,2024-02-29,155.73,Electronics,Central
CUST-0139,ORD-2023154,2024-02-29,90.57,Home & Living,South
CUST-0483,ORD-2024272,2024-02-29,140.06,Electronics,South
CUST-0054,ORD-2025557,2024-03-01,76.0,Sports,East
CUST-0424,ORD-2024141,2024-03-01,124.87,Fashion,Central
CUST-0687,ORD-2026185,2024-03-02,61.89,Electronics,West
CUST-0251,ORD-2025761,2024-03-02,414.04,Electronics,West
CUST-0173,ORD-2025394,2024-03-02,54.66,Fashion,West
CUST-0853,ORD-2023625,2024-03-02,48.88,Groceries,South
CUST-0475,ORD-2025444,2024-03-02,47.76,Groceries,East
CUST-0254,ORD-2024609,2024-03-02,249.16,Electronics,West
CUST-0756,ORD-2026167,2024-03-03,88.5,Beauty,East
CUST-0029,ORD-2023705,2024-03-03,50.48,Groceries,South
CUST-0182,ORD-2025947,2024-03-03,214.94,Electronics,South
CUST-0068,ORD-2023487,2024-03-03,74.43,Beauty,Central
CUST-0424,ORD-2026298,2024-03-03,112.2,Sports,East
CUST-0475,ORD-2023257,2024-03-03,183.88,Home & Living,East
CUST-0537,ORD-2025551,2024-03-05,135.94,Sports,North
CUST-0743,ORD-2026484,2024-03-05,227.67,Home & Living,Central
CUST-0262,ORD-2024560,2024-03-06,131.07,Fashion,East
CUST-0330,ORD-2023483,2024-03-07,86.43,Fashion,South
CUST-0645,ORD-2024874,2024-03-07,92.74,Fashion,Central
CUST-0641,ORD-2025004,2024-03-07,424.54,Electronics,Central
CUST-0627,ORD-2024274,2024-03-07,134.7,Sports,South
CUST-0228,ORD-2023924,2024-03-07,110.49,Fashion,North
CUST-0716,ORD-2026376,2024-03-07,122.39,Electronics,South
CUST-0691,ORD-2024726,2024-03-07,101.51,Fashion,East
CUST-0471,ORD-2023014,2024-03-07,201.73,Home & Living,West
CUST-0090,ORD-2024343,2024-03-07,60.18,Fashion,South
CUST-0616,ORD-2024504,2024-03-08,187.97,Fashion,West
CUST-0447,ORD-2025282,2024-03-08,166.98,Sports,South
CUST-0007,ORD-2026176,2024-03-08,90.69,Home & Living,East
CUST-0426,ORD-2026396,2024-03-08,196.6,Fashion,South
CUST-0397,ORD-2023817,2024-03-08,122.84,Fashion,West
CUST-0216,ORD-2026478,2024-03-09,448.65,Electronics,South
CUST-0451,ORD-2023026,2024-03-09,192.77,Electronics,East
CUST-0248,ORD-2023962,2024-03-09,144.33,Home & Living,West
CUST-0005,ORD-2025301,2024-03-09,44.96,Groceries,North
CUST-0685,ORD-2024643,2024-03-09,133.63,Fashion,West
CUST-0829,ORD-2025552,2024-03-09,139.76,Home & Living,West
CUST-0265,ORD-2025716,2024-03-10,42.2,Groceries,South
CUST-0090,ORD-2025251,2024-03-10,120.96,Home & Living,East
CUST-0892,ORD-2025614,2024-03-10,317.81,Electronics,East
CUST-0141,ORD-2024061,2024-03-11,88.1,Home & Living,East
CUST-0646,ORD-2024318,2024-03-11,192.52,Home & Living,North
CUST-0762,ORD-2023526,2024-03-11,209.44,Home & Living,West
CUST-0325,ORD-2025898,2024-03-11,206.01,Sports,North
CUST-0557,ORD-2023130,2024-03-11,177.54,Sports,West
CUST-0216,ORD-2023551,2024-03-12,384.75,Home & Living,Central
CUST-0720,ORD-2025002,2024-03-12,131.63,Sports,North
CUST-0231,ORD-2023262,2024-03-12,52.6,Groceries,Central
CUST-0053,ORD-2023638,2024-03-12,51.35,Beauty,West
CUST-0493,ORD-2025965,2024-03-12,177.13,Electronics,North
CUST-0004,ORD-2024751,2024-03-12,202.56,Home & Living,East
CUST-0553,ORD-2025568,2024-03-12,19.31,Groceries,East
CUST-0718,ORD-2026091,2024-03-13,373.1,Home & Living,North
CUST-0819,ORD-2025175,2024-03-13,47.91,Groceries,West
CUST-0157,ORD-2026277,2024-03-13,367.02,Home & Living,West
CUST-0020,ORD-2026004,2024-03-13,72.65,Beauty,South
CUST-0592,ORD-2023738,2024-03-13,282.87,Fashion,North
CUST-0226,ORD-2025375,2024-03-13,85.08,Fashion,Central
CUST-0124,ORD-2025823,2024-03-13,130.12,Sports,North
CUST-0178,ORD-2026158,2024-03-13,66.66,Beauty,West
CUST-0838,ORD-2023261,2024-03-14,85.19,Fashion,Central
CUST-0488,ORD-2024234,2024-03-14,84.49,Home & Living,East
CUST-0130,ORD-2025115,2024-03-14,35.98,Groceries,West
CUST-0165,ORD-2025653,2024-03-14,85.81,Groceries,North
CUST-0490,ORD-2024532,2024-03-14,65.6,Beauty,West
CUST-0059,ORD-2024910,2024-03-14,137.9,Fashion,East
CUST-0004,ORD-2026373,2024-03-14,39.65,Groceries,Central
CUST-0657,ORD-2026523,2024-03-14,56.12,Groceries,Central
CUST-0838,ORD-2024904,2024-03-14,70.97,Fashion,East
CUST-0122,ORD-2026586,2024-03-14,153.7,Electronics,East
CUST-0861,ORD-2024744,2024-03-15,172.42,Sports,Central
CUST-0502,ORD-2026246,2024-03-15,74.49,Fashion,North
CUST-0854,ORD-2025098,2024-03-15,167.27,Fashion,South
CUST-0130,ORD-2024308,2024-03-15,37.26,Groceries,North
CUST-0137,ORD-2026026,2024-03-16,226.97,Electronics,Central
CUST-0714,ORD-2025274,2024-03-16,123.5,Beauty,West
CUST-0301,ORD-2025396,2024-03-16,334.14,Home & Living,West
CUST-0160,ORD-2023229,2024-03-16,36.28,Beauty,North
CUST-0807,ORD-2024808,2024-03-16,143.73,Home & Living,South
CUST-0404,ORD-2023800,2024-03-17,42.47,Groceries,North
CUST-0638,ORD-2026154,2024-03-17,148.86,Fashion,South
CUST-0315,ORD-2023460,2024-03-17,171.42,Fashion,North
CUST-0819,ORD-2025616,2024-03-17,180.22,Home & Living,East
CUST-0896,ORD-2023715,2024-03-18,44.1,Beauty,North
CUST-0225,ORD-2025291,2024-03-18,99.41,Beauty,East
CUST-0190,ORD-2024749,2024-03-18,58.05,Groceries,North
CUST-0358,ORD-2025422,2024-03-18,117.81,Beauty,North
CUST-0694,ORD-2023298,2024-03-18,150.46,Sports,South
CUST-0018,ORD-2023039,2024-03-19,99.45,Fashion,South
CUST-0307,ORD-2024507,2024-03-19,167.96,Electronics,East
CUST-0029,ORD-2026114,2024-03-19,62.07,Beauty,South
CUST-0550,ORD-2024662,2024-03-19,82.24,Fashion,East
CUST-0082,ORD-2024464,2024-03-19,55.6,Fashion,East
CUST-0129,ORD-2025684,2024-03-19,123.08,Sports,South
CUST-0165,ORD-2024412,2024-03-19,97.39,Home & Living,South
CUST-0543,ORD-2026402,2024-03-19,44.75,Groceries,South
CUST-0690,ORD-2025237,2024-03-19,140.45,Home & Living,South
CUST-0092,ORD-2023659,2024-03-20,54.01,Groceries,West
CUST-0655,ORD-2023577,2024-03-20,173.16,Home & Living,Central
CUST-0305,ORD-2025009,2024-03-20,25.8,Groceries,South
CUST-0809,ORD-2023737,2024-03-20,96.68,Electronics,North
CUST-0553,ORD-2024126,2024-03-21,37.14,Groceries,Central
CUST-0428,ORD-2024733,2024-03-21,126.66,Fashion,North
CUST-0066,ORD-2024130,2024-03-21,186.02,Home & Living,North
CUST-0153,ORD-2026142,2024-03-21,78.22,Beauty,North
CUST-0227,ORD-2024244,2024-03-21,356.26,Sports,East
CUST-0166,ORD-2026183,2024-03-21,99.96,Fashion,South
CUST-0350,ORD-2025309,2024-03-21,93.92,Fashion,South
